0.263,0.289,3
0.649,0.425,3
1.036,0.425,3
1.421,0.424,3
1.806,0.424,3
2.191,0.423,3
2.573,0.420,3
2.953,0.418,3
3.336,0.421,3
3.719,0.422,3
4.105,0.424,3
4.492,0.426,3
4.880,0.427,3
5.269,0.428,3
5.658,0.428,3
6.053,0.435,3
6.451,0.437,3
6.846,0.435,3
7.242,0.436,3
7.640,0.437,3
8.038,0.438,3
8.440,0.443,3
8.849,0.450,3
9.260,0.451,3
9.668,0.450,3
10.078,0.450,3
10.487,0.450,3
10.892,0.446,3
11.289,0.436,3
11.680,0.431,3
12.073,0.432,3
12.465,0.430,3
12.852,0.426,3
13.238,0.425,3
13.626,0.426,3
14.012,0.425,3
14.397,0.424,3
14.780,0.420,3
15.162,0.421,3
15.544,0.420,3
15.924,0.418,3
16.304,0.417,3
16.685,0.419,3
17.069,0.423,3
17.457,0.426,3
17.842,0.424,3
18.227,0.423,3
18.614,0.426,3
19.003,0.428,3
19.393,0.430,3
19.783,0.429,3
20.172,0.428,3
20.560,0.427,3
20.950,0.428,3
21.341,0.431,3
21.732,0.430,3
22.123,0.430,3
22.514,0.431,3
22.906,0.431,3
23.299,0.431,3
23.691,0.431,3
24.083,0.432,3
24.478,0.435,3
24.878,0.439,3
25.277,0.440,3
25.676,0.439,3
26.081,0.445,3
26.487,0.447,3
26.897,0.451,3
27.312,0.456,3
27.726,0.456,3
28.138,0.452,3
28.546,0.449,3
28.950,0.444,3
29.353,0.444,3
29.761,0.449,3
30.172,0.452,3
30.580,0.450,3
30.986,0.446,3
31.392,0.447,3
31.802,0.451,3
32.212,0.452,3
32.624,0.452,3
33.033,0.450,3
33.441,0.450,3
33.849,0.448,3
34.256,0.448,3
34.664,0.448,3
35.070,0.447,3
35.478,0.448,3
35.883,0.445,3
36.289,0.447,3
36.699,0.450,3
37.110,0.453,3
37.528,0.459,3
37.948,0.463,3
38.368,0.462,3
38.786,0.459,3
39.198,0.454,3
39.608,0.450,3
40.013,0.446,3
40.419,0.446,3
40.824,0.446,3
41.229,0.445,3
41.637,0.449,3
42.046,0.450,3
42.461,0.456,3
42.877,0.458,3
43.298,0.463,3
43.716,0.460,3
44.129,0.453,3
44.537,0.449,3
44.941,0.444,3
45.340,0.439,3
45.737,0.437,3
46.137,0.439,3
46.538,0.441,3
46.941,0.443,3
47.347,0.446,3
47.754,0.448,3
48.164,0.451,3
48.574,0.451,3
48.979,0.446,3
49.384,0.445,3
49.786,0.443,3
50.185,0.438,3
50.580,0.435,3
50.973,0.432,3
51.365,0.431,3
51.758,0.432,3
52.152,0.433,3
52.548,0.436,3
52.946,0.438,3
53.347,0.440,3
53.748,0.442,3
54.153,0.445,3
54.557,0.445,3
54.962,0.445,3
55.368,0.447,3
55.776,0.448,3
56.184,0.449,3
56.589,0.445,3
56.988,0.439,3
57.388,0.439,3
57.789,0.443,3
