0.001,0.001,7
0.681,0.680,7
1.369,0.688,7
2.066,0.697,7
2.779,0.713,7
3.487,0.708,7
4.180,0.693,7
4.855,0.676,7
5.522,0.666,7
6.180,0.658,7
6.829,0.649,7
7.466,0.637,7
8.107,0.641,7
8.741,0.634,7
9.376,0.635,7
10.007,0.631,7
10.650,0.643,7
11.296,0.646,7
11.926,0.630,7
12.545,0.619,7
13.157,0.611,7
13.776,0.620,7
14.390,0.614,7
15.010,0.619,7
15.641,0.631,7
16.268,0.627,7
16.892,0.624,7
17.523,0.631,7
18.156,0.633,7
18.784,0.628,7
19.416,0.632,7
20.062,0.647,7
20.716,0.654,7
21.385,0.669,7
22.055,0.670,7
22.712,0.657,7
23.361,0.649,7
24.011,0.650,7
24.668,0.657,7
25.325,0.657,7
25.988,0.663,7
26.648,0.660,7
27.291,0.642,7
27.914,0.623,7
28.533,0.619,7
29.147,0.614,7
29.760,0.613,7
30.390,0.630,7
31.035,0.645,7
31.679,0.644,7
32.323,0.644,7
32.968,0.645,7
33.597,0.629,7
34.240,0.642,7
34.901,0.661,7
35.573,0.673,7
36.245,0.671,7
36.916,0.671,7
37.613,0.696,7
38.308,0.695,7
38.995,0.687,7
39.673,0.678,7
40.346,0.673,7
41.052,0.706,7
41.788,0.736,7
42.508,0.720,7
43.236,0.728,7
43.946,0.710,7
44.636,0.690,7
45.311,0.675,7
45.988,0.677,7
46.674,0.686,7
47.351,0.678,7
48.015,0.664,7
48.680,0.665,7
49.353,0.673,7
50.046,0.693,7
50.726,0.680,7
51.406,0.680,7
52.077,0.671,7
52.737,0.661,7
53.392,0.655,7
54.052,0.660,7
54.723,0.670,7
55.379,0.656,7
56.021,0.642,7
56.660,0.639,7
57.323,0.663,7
57.993,0.670,7
58.638,0.644,7
59.271,0.633,7
59.906,0.635,7
60.552,0.646,7
61.211,0.659,7
61.882,0.670,7
62.551,0.669,7
63.199,0.648,7
63.842,0.643,7
64.492,0.650,7
65.141,0.649,7
65.788,0.646,7
66.428,0.641,7
67.063,0.634,7
67.699,0.636,7
68.341,0.641,7
68.996,0.656,7
69.657,0.661,7
70.326,0.668,7
70.980,0.654,7
71.625,0.645,7
72.274,0.649,7
72.939,0.666,7
73.605,0.666,7
74.281,0.676,7
74.965,0.684,7
75.656,0.692,7
76.355,0.699,7
77.054,0.699,7
77.738,0.684,7
78.416,0.678,7
79.084,0.668,7
79.742,0.658,7
80.402,0.660,7
81.056,0.654,7
81.720,0.664,7
82.390,0.671,7
83.062,0.672,7
83.726,0.663,7
84.392,0.667,7
85.052,0.660,7
85.709,0.656,7
86.359,0.650,7
86.996,0.637,7
87.633,0.637,7
88.257,0.624,7
88.873,0.616,7
89.494,0.620,7
90.121,0.627,7
90.751,0.630,7
91.385,0.634,7
92.033,0.648,7
92.684,0.650,7
93.327,0.643,7
93.971,0.644,7
94.632,0.661,7
95.305,0.673,7
95.982,0.677,7
96.658,0.676,7
97.331,0.673,7
97.998,0.667,7
98.666,0.668,7
99.336,0.670,7
99.999,0.663,7
100.652,0.652,7
101.294,0.642,7
101.928,0.634,7
102.548,0.620,7
103.168,0.620,7
103.787,0.619,7
104.394,0.607,7
104.999,0.604,7
105.615,0.616,7
106.243,0.628,7
106.884,0.641,7
107.535,0.651,7
108.175,0.640,7
108.833,0.658,7
109.508,0.675,7
110.193,0.685,7
110.876,0.683,7
111.537,0.661,7
112.180,0.643,7
112.828,0.648,7
113.476,0.648,7
114.107,0.631,7
114.734,0.628,7
115.379,0.644,7
116.034,0.656,7
116.700,0.666,7
117.375,0.675,7
118.052,0.677,7
118.723,0.671,7
119.397,0.674,7
120.067,0.670,7
120.731,0.664,7
121.397,0.666,7
122.070,0.673,7
122.751,0.681,7
123.441,0.690,7
124.120,0.679,7
