0.138,0.152,2
0.581,0.488,2
1.027,0.489,2
1.478,0.497,2
1.943,0.512,2
2.421,0.526,2
2.911,0.538,2
3.410,0.550,2
3.923,0.564,2
4.445,0.574,2
4.975,0.584,2
5.514,0.592,2
6.059,0.600,2
6.605,0.601,2
7.162,0.613,2
7.726,0.620,2
8.297,0.629,2
8.887,0.649,2
9.491,0.665,2
10.128,0.701,2
10.800,0.738,2
11.479,0.747,2
12.167,0.757,2
12.876,0.780,2
13.595,0.791,2
14.337,0.816,2
15.107,0.847,2
15.889,0.860,2
16.715,0.909,2
17.821,1.216,2
40.944,25.436,2
42.064,1.233,2
42.722,0.723,2
43.247,0.578,2
43.702,0.500,2
44.115,0.454,2
44.508,0.432,2
44.889,0.419,2
45.261,0.410,2
45.629,0.404,2
45.992,0.400,2
46.354,0.397,2
46.714,0.397,2
47.075,0.396,2
47.437,0.398,2
47.800,0.399,2
48.162,0.399,2
48.525,0.399,2
48.889,0.401,2
49.255,0.402,2
49.623,0.405,2
49.991,0.405,2
50.360,0.406,2
50.731,0.407,2
51.100,0.408,2
51.471,0.408,2
51.844,0.410,2
52.218,0.413,2
52.594,0.413,2
52.970,0.413,2
53.347,0.414,2
53.726,0.417,2
54.107,0.418,2
54.488,0.420,2
54.876,0.427,2
55.270,0.434,2
55.670,0.441,2
56.073,0.442,2
56.481,0.449,2
56.899,0.460,2
57.325,0.468,2
57.752,0.470,2
58.185,0.476,2
58.619,0.478,2
59.063,0.488,2
59.522,0.505,2
60.000,0.526,2
60.493,0.543,2
61.014,0.573,2
61.570,0.611,2
62.157,0.647,2
62.781,0.686,2
63.446,0.731,2
64.172,0.799,2
65.051,0.967,2
66.443,1.531,2
80.092,15.014,2
81.071,1.077,2
81.789,0.791,2
82.417,0.690,2
82.989,0.629,2
83.526,0.591,2
84.036,0.561,2
84.524,0.536,2
84.992,0.514,2
85.443,0.498,2
85.881,0.482,2
86.316,0.477,2
86.746,0.473,2
87.170,0.466,2
87.589,0.462,2
88.012,0.465,2
88.442,0.473,2
88.884,0.486,2
89.325,0.484,2
89.765,0.485,2
90.209,0.488,2
90.668,0.504,2
91.144,0.524,2
91.633,0.539,2
92.144,0.562,2
92.680,0.589,2
93.243,0.619,2
93.865,0.685,2
94.577,0.783,2
95.495,1.009,2
96.980,1.634,2
108.887,13.097,2
109.677,0.869,2
110.331,0.720,2
110.903,0.629,2
111.425,0.574,2
111.930,0.556,2
112.433,0.553,2
112.934,0.552,2
113.440,0.557,2
113.950,0.560,2
114.471,0.574,2
114.988,0.568,2
115.487,0.549,2
115.982,0.544,2
116.473,0.541,2
116.968,0.544,2
117.475,0.558,2
118.006,0.585,2
118.572,0.622,2
119.187,0.676,2
119.859,0.740,2
120.599,0.814,2
121.439,0.924,2
122.617,1.296,2
133.210,11.652,2
134.319,1.220,2
135.016,0.767,2
135.616,0.661,2
136.166,0.605,2
136.698,0.585,2
137.227,0.582,2
137.740,0.565,2
138.242,0.551,2
138.738,0.547,2
139.229,0.539,2
139.725,0.547,2
140.226,0.550,2
140.733,0.557,2
141.243,0.562,2
141.750,0.557,2
142.265,0.566,2
142.789,0.577,2
143.326,0.590,2
143.885,0.615,2
144.490,0.666,2
145.178,0.757,2
146.115,1.031,2
147.655,1.694,2
161.311,15.022,2
162.108,0.876,2
162.765,0.723,2
163.360,0.654,2
163.936,0.633,2
164.500,0.620,2
165.042,0.596,2
165.564,0.575,2
166.081,0.568,2
166.599,0.570,2
167.116,0.569,2
167.617,0.551,2
168.101,0.532,2
168.584,0.531,2
169.070,0.535,2
169.567,0.546,2
170.083,0.568,2
170.616,0.587,2
171.166,0.605,2
171.734,0.624,2
172.328,0.654,2
172.987,0.725,2
173.766,0.857,2
174.875,1.220,2
189.455,16.037,2
190.376,1.013,2
190.987,0.672,2
191.527,0.595,2
192.028,0.550,2
192.515,0.535,2
192.993,0.526,2
193.465,0.519,2
193.931,0.513,2
194.396,0.511,2
194.848,0.498,2
195.297,0.494,2
195.750,0.499,2
196.205,0.500,2
196.659,0.499,2
197.105,0.492,2
197.551,0.490,2
197.991,0.485,2
198.429,0.482,2
198.877,0.492,2
199.339,0.508,2
199.813,0.521,2
200.295,0.531,2
200.794,0.549,2
201.315,0.573,2
201.860,0.599,2
202.443,0.642,2
203.097,0.719,2
203.813,0.788,2
204.622,0.890,2
205.744,1.234,2
222.426,18.350,2
223.569,1.258,2
224.191,0.684,2
224.732,0.595,2
225.236,0.555,2
225.729,0.542,2
226.204,0.523,2
226.653,0.494,2
227.079,0.468,2
227.490,0.453,2
227.903,0.453,2
228.318,0.457,2
228.738,0.462,2
229.163,0.467,2
229.592,0.473,2
230.023,0.474,2
230.462,0.483,2
230.905,0.487,2
231.358,0.498,2
231.820,0.508,2
232.294,0.522,2
232.790,0.545,2
233.312,0.575,2
233.850,0.592,2
234.390,0.594,2
234.941,0.605,2
235.498,0.613,2
236.073,0.634,2
236.695,0.683,2
237.429,0.808,2
238.374,1.039,2
239.926,1.707,2
248.268,9.176,2
249.023,0.830,2
249.643,0.682,2
250.205,0.619,2
250.756,0.605,2
251.300,0.600,2
251.862,0.617,2
252.438,0.634,2
253.011,0.631,2
253.579,0.624,2
254.160,0.640,2
254.754,0.653,2
255.383,0.691,2
256.078,0.765,2
256.872,0.874,2
257.955,1.191,2
260.157,2.422,2
260.366,0.230,2
260.575,0.230,2
260.784,0.230,2
269.461,9.545,2
270.871,1.551,2
271.576,0.775,2
272.178,0.663,2
272.765,0.647,2
