0.001,0.001,3
0.736,0.735,3
1.477,0.741,3
2.211,0.734,3
2.945,0.734,3
3.682,0.737,3
4.411,0.729,3
5.153,0.742,3
5.894,0.741,3
6.657,0.763,3
7.445,0.788,3
8.253,0.808,3
9.042,0.789,3
9.819,0.777,3
10.602,0.784,3
11.380,0.778,3
12.145,0.765,3
12.908,0.763,3
13.700,0.792,3
14.527,0.827,3
15.342,0.815,3
16.163,0.821,3
16.970,0.807,3
17.746,0.776,3
18.526,0.780,3
19.307,0.781,3
20.067,0.760,3
20.821,0.754,3
21.594,0.773,3
22.382,0.788,3
23.162,0.780,3
23.940,0.778,3
24.725,0.784,3
25.516,0.791,3
26.305,0.789,3
27.097,0.793,3
27.870,0.772,3
28.646,0.777,3
29.407,0.761,3
30.132,0.725,3
30.842,0.710,3
31.579,0.737,3
32.351,0.772,3
33.136,0.785,3
33.938,0.802,3
34.733,0.795,3
35.509,0.776,3
36.249,0.740,3
36.953,0.704,3
37.653,0.699,3
38.344,0.691,3
39.043,0.699,3
39.757,0.715,3
40.472,0.715,3
41.219,0.746,3
41.977,0.758,3
42.749,0.772,3
43.522,0.773,3
44.311,0.789,3
45.097,0.787,3
45.890,0.793,3
46.684,0.793,3
47.479,0.795,3
48.293,0.814,3
49.082,0.789,3
49.875,0.793,3
50.670,0.795,3
51.442,0.772,3
52.159,0.718,3
52.859,0.700,3
53.554,0.695,3
54.256,0.701,3
54.963,0.708,3
55.669,0.706,3
56.392,0.723,3
57.142,0.750,3
57.909,0.766,3
58.694,0.785,3
59.525,0.831,3
60.389,0.864,3
61.255,0.866,3
62.093,0.838,3
62.920,0.827,3
63.756,0.837,3
64.608,0.851,3
65.484,0.876,3
66.339,0.855,3
67.170,0.832,3
67.972,0.801,3
68.749,0.777,3
69.509,0.760,3
70.258,0.749,3
71.013,0.756,3
71.799,0.786,3
72.634,0.835,3
73.488,0.854,3
74.320,0.832,3
75.102,0.782,3
75.883,0.781,3
76.648,0.765,3
77.413,0.765,3
78.165,0.752,3
78.911,0.746,3
79.663,0.752,3
80.435,0.771,3
81.195,0.761,3
81.948,0.753,3
82.713,0.765,3
83.505,0.792,3
84.316,0.811,3
85.102,0.786,3
85.875,0.773,3
86.653,0.779,3
87.399,0.746,3
88.129,0.730,3
88.883,0.754,3
89.644,0.761,3
90.373,0.729,3
91.096,0.723,3
91.837,0.741,3
92.600,0.764,3
93.375,0.774,3
94.141,0.766,3
94.926,0.785,3
95.725,0.798,3
96.522,0.797,3
97.323,0.801,3
98.116,0.793,3
98.939,0.823,3
99.768,0.829,3
100.609,0.841,3
101.474,0.865,3
102.345,0.871,3
103.242,0.898,3
104.145,0.903,3
105.048,0.903,3
105.912,0.864,3
106.715,0.803,3
107.499,0.784,3
108.293,0.795,3
109.097,0.804,3
109.909,0.812,3
110.692,0.783,3
111.457,0.765,3
112.198,0.741,3
112.943,0.745,3
113.685,0.742,3
114.446,0.761,3
115.222,0.776,3
115.990,0.767,3
116.753,0.764,3
117.544,0.791,3
118.331,0.787,3
119.135,0.804,3
119.947,0.812,3
120.697,0.750,3
121.407,0.710,3
122.108,0.701,3
122.787,0.679,3
123.427,0.640,3
124.067,0.640,3
124.716,0.649,3
125.384,0.668,3
126.054,0.670,3
126.737,0.683,3
127.432,0.695,3
128.121,0.689,3
128.828,0.707,3
129.565,0.737,3
130.321,0.756,3
131.088,0.767,3
131.859,0.772,3
132.638,0.778,3
133.430,0.792,3
134.238,0.809,3
135.037,0.799,3
135.841,0.804,3
136.655,0.814,3
137.449,0.793,3
138.216,0.767,3
138.985,0.770,3
139.744,0.759,3
140.490,0.746,3
141.200,0.710,3
141.885,0.686,3
142.575,0.689,3
143.262,0.687,3
143.928,0.666,3
144.590,0.662,3
145.268,0.678,3
145.965,0.697,3
146.666,0.701,3
147.351,0.685,3
148.034,0.683,3
148.700,0.666,3
149.367,0.667,3
150.051,0.684,3
150.733,0.682,3
151.401,0.668,3
152.073,0.673,3
152.765,0.692,3
153.451,0.686,3
154.160,0.709,3
154.897,0.737,3
155.658,0.761,3
156.427,0.768,3
157.181,0.754,3
157.941,0.760,3
158.721,0.780,3
159.478,0.757,3
160.221,0.744,3
160.948,0.727,3
161.679,0.731,3
162.433,0.753,3
163.215,0.782,3
164.035,0.820,3
164.882,0.847,3
165.699,0.817,3
166.471,0.772,3
167.231,0.760,3
168.003,0.772,3
168.772,0.769,3
169.520,0.748,3
170.258,0.737,3
171.013,0.756,3
171.768,0.754,3
172.522,0.755,3
173.261,0.739,3
174.021,0.760,3
174.791,0.769,3
175.560,0.770,3
176.326,0.765,3
177.063,0.737,3
177.777,0.714,3
178.491,0.714,3
179.219,0.728,3
179.944,0.724,3
180.668,0.724,3
181.400,0.732,3
182.152,0.753,3
182.926,0.774,3
183.738,0.812,3
184.564,0.826,3
185.375,0.811,3
186.155,0.780,3
186.918,0.763,3
187.686,0.768,3
188.427,0.742,3
189.159,0.731,3
189.886,0.727,3
190.619,0.733,3
191.356,0.738,3
192.070,0.714,3
192.792,0.722,3
193.517,0.724,3
194.242,0.726,3
194.948,0.705,3
195.640,0.693,3
196.331,0.690,3
197.027,0.696,3
197.726,0.699,3
198.417,0.692,3
199.101,0.683,3
199.814,0.714,3
200.551,0.737,3
201.333,0.781,3
202.157,0.824,3
202.980,0.823,3
203.799,0.819,3
204.591,0.792,3
205.371,0.780,3
206.162,0.792,3
206.939,0.776,3
207.696,0.757,3
208.443,0.748,3
209.192,0.748,3
209.960,0.768,3
210.732,0.772,3
211.534,0.803,3
212.335,0.800,3
213.104,0.769,3
213.878,0.774,3
214.657,0.780,3
215.470,0.813,3
216.318,0.848,3
217.177,0.859,3
218.038,0.861,3
218.896,0.857,3
219.716,0.821,3
220.504,0.788,3
221.293,0.789,3
222.093,0.799,3
222.897,0.804,3
223.715,0.818,3
224.541,0.826,3
225.380,0.840,3
226.242,0.862,3
227.082,0.840,3
227.930,0.848,3
228.753,0.823,3
229.566,0.813,3
230.395,0.829,3
231.220,0.825,3
232.048,0.828,3
232.875,0.827,3
233.663,0.788,3
234.418,0.755,3
235.143,0.726,3
235.866,0.723,3
236.575,0.709,3
237.272,0.697,3
237.973,0.701,3
238.669,0.696,3
239.374,0.705,3
240.092,0.718,3
240.807,0.715,3
241.524,0.717,3
242.269,0.745,3
243.032,0.763,3
243.801,0.769,3
244.566,0.766,3
245.337,0.770,3
246.119,0.782,3
246.897,0.779,3
247.693,0.795,3
248.491,0.799,3
249.307,0.815,3
250.141,0.835,3
250.990,0.848,3
251.826,0.836,3
252.637,0.811,3
253.438,0.802,3
254.239,0.800,3
255.038,0.799,3
255.846,0.808,3
256.672,0.825,3
257.486,0.815,3
258.304,0.818,3
259.119,0.815,3
259.923,0.804,3
260.685,0.763,3
261.442,0.757,3
262.193,0.751,3
262.940,0.747,3
263.667,0.727,3
264.379,0.712,3
265.103,0.724,3
265.835,0.732,3
266.569,0.734,3
267.299,0.730,3
268.009,0.710,3
268.721,0.712,3
269.435,0.714,3
270.153,0.718,3
270.857,0.705,3
271.528,0.670,3
272.189,0.661,3
272.863,0.674,3
273.554,0.692,3
274.283,0.729,3
275.052,0.769,3
275.818,0.765,3
276.574,0.756,3
277.306,0.733,3
278.021,0.715,3
278.777,0.756,3
279.576,0.798,3
280.396,0.821,3
281.216,0.819,3
282.003,0.788,3
282.781,0.778,3
283.557,0.776,3
284.311,0.755,3
285.075,0.764,3
285.847,0.772,3
286.627,0.779,3
287.404,0.777,3
288.217,0.813,3
289.041,0.824,3
289.815,0.775,3
290.571,0.755,3
291.318,0.748,3
292.080,0.762,3
292.857,0.777,3
293.647,0.790,3
294.445,0.798,3
295.233,0.788,3
295.984,0.751,3
296.705,0.722,3
297.427,0.721,3
298.136,0.710,3
298.862,0.726,3
299.575,0.713,3
