0.200,0.220,1
1.180,1.078,1
1.979,0.878,1
2.724,0.820,1
3.431,0.777,1
4.111,0.747,1
4.771,0.727,1
5.419,0.712,1
6.056,0.702,1
6.684,0.691,1
7.302,0.678,1
7.907,0.666,1
8.512,0.666,1
9.104,0.651,1
9.683,0.638,1
10.247,0.620,1
10.804,0.613,1
11.353,0.604,1
11.890,0.591,1
12.420,0.582,1
12.943,0.576,1
13.458,0.567,1
13.963,0.555,1
14.454,0.541,1
14.938,0.532,1
15.415,0.524,1
15.884,0.516,1
16.347,0.510,1
16.807,0.507,1
17.267,0.505,1
17.721,0.499,1
18.171,0.496,1
18.618,0.491,1
19.059,0.486,1
19.501,0.485,1
19.940,0.483,1
20.376,0.480,1
20.811,0.479,1
21.245,0.478,1
21.677,0.474,1
22.105,0.471,1
22.531,0.469,1
22.955,0.466,1
23.377,0.465,1
23.799,0.464,1
24.220,0.463,1
24.640,0.462,1
25.058,0.460,1
25.474,0.457,1
25.886,0.454,1
26.297,0.451,1
26.705,0.449,1
27.113,0.448,1
27.520,0.448,1
27.926,0.447,1
28.333,0.447,1
28.738,0.446,1
29.145,0.447,1
29.548,0.444,1
29.949,0.441,1
30.349,0.440,1
30.747,0.438,1
31.144,0.438,1
31.542,0.436,1
31.936,0.435,1
32.332,0.435,1
32.727,0.434,1
33.122,0.434,1
33.516,0.435,1
33.912,0.436,1
34.310,0.437,1
34.707,0.437,1
35.103,0.436,1
35.500,0.436,1
35.896,0.436,1
36.292,0.436,1
36.686,0.434,1
37.079,0.432,1
37.470,0.430,1
37.858,0.427,1
38.244,0.425,1
38.631,0.425,1
39.017,0.425,1
39.403,0.424,1
39.788,0.424,1
40.172,0.423,1
40.556,0.422,1
40.939,0.422,1
41.322,0.422,1
41.705,0.421,1
42.086,0.419,1
42.467,0.418,1
42.847,0.418,1
43.227,0.418,1
43.606,0.417,1
43.985,0.417,1
44.363,0.416,1
44.740,0.415,1
45.116,0.414,1
45.492,0.413,1
45.868,0.413,1
46.243,0.414,1
46.620,0.414,1
46.998,0.415,1
47.376,0.416,1
47.754,0.416,1
48.133,0.416,1
48.510,0.416,1
48.890,0.417,1
49.268,0.416,1
49.644,0.414,1
50.019,0.413,1
50.395,0.413,1
50.768,0.412,1
51.142,0.411,1
51.515,0.410,1
51.887,0.408,1
52.257,0.409,1
52.629,0.409,1
53.000,0.408,1
53.370,0.407,1
53.741,0.407,1
54.111,0.407,1
54.481,0.407,1
54.852,0.408,1
55.224,0.409,1
55.596,0.409,1
55.966,0.408,1
56.337,0.408,1
56.707,0.407,1
57.075,0.406,1
57.445,0.406,1
57.814,0.406,1
58.183,0.406,1
58.552,0.406,1
58.921,0.407,1
59.291,0.407,1
59.661,0.407,1
60.029,0.406,1
60.398,0.406,1
60.767,0.406,1
61.135,0.405,1
61.502,0.404,1
61.871,0.405,1
62.239,0.406,1
62.610,0.407,1
62.981,0.408,1
63.351,0.408,1
63.723,0.409,1
64.095,0.408,1
64.464,0.407,1
64.833,0.406,1
65.201,0.404,1
65.567,0.403,1
65.934,0.403,1
66.299,0.403,1
66.666,0.403,1
67.033,0.404,1
67.400,0.404,1
67.767,0.403,1
68.132,0.402,1
68.496,0.401,1
68.860,0.400,1
69.223,0.399,1
69.587,0.400,1
69.951,0.400,1
70.315,0.401,1
70.679,0.401,1
71.044,0.401,1
71.408,0.401,1
71.774,0.402,1
72.137,0.400,1
72.501,0.400,1
72.864,0.400,1
73.230,0.402,1
73.596,0.403,1
73.962,0.403,1
74.329,0.403,1
74.694,0.402,1
75.060,0.402,1
75.423,0.400,1
75.788,0.400,1
76.150,0.399,1
76.513,0.399,1
76.874,0.398,1
77.237,0.398,1
77.597,0.397,1
77.958,0.396,1
78.318,0.396,1
78.676,0.395,1
79.036,0.395,1
79.395,0.395,1
79.754,0.394,1
80.113,0.395,1
80.471,0.394,1
80.829,0.394,1
81.188,0.395,1
81.547,0.394,1
81.904,0.393,1
82.264,0.395,1
82.621,0.393,1
82.978,0.394,1
83.335,0.392,1
83.692,0.392,1
84.048,0.393,1
84.405,0.392,1
84.762,0.393,1
85.118,0.392,1
85.475,0.392,1
85.832,0.393,1
86.188,0.391,1
86.543,0.391,1
86.898,0.390,1
87.251,0.389,1
87.607,0.391,1
87.959,0.388,1
88.312,0.389,1
88.664,0.387,1
89.015,0.386,1
89.366,0.386,1
89.714,0.384,1
90.065,0.386,1
90.415,0.385,1
90.766,0.386,1
91.117,0.386,1
91.468,0.387,1
91.821,0.387,1
92.172,0.386,1
92.525,0.389,1
92.878,0.388,1
93.233,0.389,1
93.585,0.388,1
93.940,0.390,1
94.292,0.388,1
94.646,0.388,1
95.000,0.390,1
95.353,0.389,1
95.709,0.390,1
96.065,0.392,1
96.421,0.391,1
96.778,0.392,1
97.134,0.393,1
97.491,0.393,1
97.850,0.394,1
98.208,0.394,1
98.568,0.395,1
98.927,0.395,1
99.288,0.397,1
99.648,0.397,1
100.008,0.396,1
100.370,0.397,1
100.731,0.397,1
101.091,0.396,1
101.450,0.396,1
101.810,0.395,1
102.169,0.395,1
102.529,0.395,1
102.888,0.395,1
103.246,0.394,1
103.605,0.394,1
103.965,0.397,1
104.327,0.397,1
104.686,0.396,1
105.044,0.394,1
105.403,0.394,1
105.760,0.394,1
106.119,0.394,1
106.477,0.394,1
106.835,0.394,1
107.193,0.394,1
107.552,0.395,1
107.912,0.395,1
108.270,0.394,1
108.627,0.393,1
108.985,0.394,1
109.344,0.395,1
109.704,0.395,1
110.064,0.396,1
110.426,0.397,1
110.787,0.398,1
111.148,0.397,1
111.508,0.397,1
111.869,0.397,1
112.231,0.398,1
112.595,0.401,1
112.959,0.400,1
113.320,0.398,1
113.681,0.397,1
114.042,0.397,1
114.402,0.396,1
114.761,0.396,1
115.121,0.395,1
115.479,0.395,1
115.837,0.394,1
116.195,0.394,1
116.550,0.391,1
116.907,0.392,1
117.263,0.392,1
117.618,0.391,1
117.974,0.391,1
118.330,0.391,1
118.686,0.392,1
119.042,0.391,1
119.398,0.392,1
119.755,0.393,1
120.113,0.394,1
120.474,0.397,1
120.834,0.396,1
121.194,0.396,1
121.554,0.396,1
121.916,0.398,1
122.277,0.398,1
122.639,0.398,1
122.999,0.396,1
123.357,0.393,1
123.712,0.391,1
124.067,0.391,1
124.421,0.389,1
124.775,0.389,1
125.126,0.387,1
125.478,0.387,1
125.830,0.386,1
126.181,0.386,1
126.530,0.384,1
126.879,0.384,1
127.226,0.382,1
127.572,0.382,1
127.918,0.379,1
128.263,0.379,1
128.607,0.378,1
128.952,0.380,1
129.297,0.380,1
129.643,0.381,1
129.990,0.382,1
130.337,0.381,1
130.685,0.383,1
131.032,0.381,1
131.382,0.385,1
131.731,0.384,1
132.082,0.386,1
132.433,0.387,1
132.785,0.387,1
133.138,0.388,1
133.490,0.387,1
133.843,0.388,1
134.197,0.389,1
134.551,0.390,1
134.902,0.387,1
135.256,0.389,1
135.609,0.388,1
135.961,0.388,1
136.312,0.386,1
136.662,0.384,1
137.012,0.385,1
137.359,0.382,1
137.706,0.382,1
138.052,0.381,1
138.398,0.381,1
138.745,0.382,1
139.092,0.382,1
139.441,0.383,1
